fabuła	plot, story	
zbrodnia	crime, evil deed	Gsg: -i
muł	mule	
handlowy	trade, commercial, corporate	
sapać, sapnąć	to pant, to breathe heavily	-pię -piesz, -nę -niesz
fach	trade, profession	Gsg: -u<br />kolega po fachu - fellow professional, colleague in the field<br />znać swój fach - to know one's stuff
pył	dust, powder	Gsg: -u<br />pył kosmiczny - space dust<br />pył wulkaniczny - volcanic dust
zawdzięczać	to owe, to have (somebody) to thank for (vi)	-am -asz<br />zawdzięczać coś (accusative) komuś (dative) - to owe something to somebody
spodek	saucer	Gsg: spodka<br />latający spodek - flying saucer
popełniać, popełnić	to commit (mistake etc)	-iam -iasz, -nię -nisz popełnij
kwitować, skwitować	to respond, to greet (with)	-tuję -tujesz<br />kwitować coś (accusative) śmiechem - to laugh something off, to dismiss something with laughter<br />kwitować wzruszeniem ramion - to shrug off
przeznaczenie	destiny, fate, predestination; destination (miejsce ~a)	miejsce przeznaczenia - destination
przybierać, przybrać	to decorate, to garnish; to assume (position, shape...); to make (face)	-iam -iasz, przybiorę przybierzesz<br>przybierać choinkę - to decorate the Christmas tree<br>przybrać kształt - to take shape<br>przybrać minę - to make a face
ustępować, ustąpić	to give up, to cede, to subside	-puję -pujesz, -pię -pisz<br />ustępować komuś czegoś - to surrender/give up something to somebody<br />ustąpić komuś miejsca - to give one's seat to somebody<br />Prosze ustąpic miejsce osobom starszym i niepełnosprawnym - Please give your seat to elderly or disabled persons<br>Ból jeszcze nie ustąpił - The pain hasn't subsided yet
bóbr	beaver	
strzelanina	shooting, firing, shootout, fusillade	
obojętny	indifferent	Jest mi to obojętne - I don't care
kwit	receipt, ticket	Gsg: -u
ofensywa	offensive, attack (n)	
rasa	race, breed, variety	
napotykać, napotkać	to meet (person); to run into (difficulties); to meet with, to face	napotykać czyjeś spojrzenie - to meet somebody's eyes<br />napotykać opór - to meet with resistance
utracony	lost (e.g. time, treasure)	raj utracony - lost paradise<br />skarb utracony - lost treasure
wyruszać, wyruszyć	to start off, to set out/off	-am -asz, -szę -szysz<br />wyruszać w podróż - to set out on a journey<br />wyruszać w drogę - to set off<br />wyruszać na wojnę - to go to war
mżyć	to drizzle (vi)	mżę mżysz
książę (ks.)	prince; duke	Gsg: księcia, Npl: książęta, Gpl: książąt
celujący	excellent, perfect (e.g. best grade in school)	
gruz	rubble	"Gsg: -u<br />legnąć w gruzach - to be reduced to rubble, to come to nothing (plans)<br />""gruzy"" can also mean ""ruins"""
prawdopodobieństwo	probability	jakie jest prawdopodobieństwo, że... - what is the probability that...<br />według wszelkiego prawdopodobieństwa - in all probability<br />wysokie prawdopodobieństwo sukcesu - a high probability of success
potępiać, potępić	to condemn	-iam -iasz, -pię -pisz
węch	smell, sense of smell; nose (colloq.)	Gsg: -u
kryć	to cover; to hide, to conceal (vi)	kryję kryjesz<br />kryć się [za czymś (instrumental)] - to hide [behind something]<br />Coś się za tym kryje - There's more behind it than meets the eye
bagaż	luggage, baggage	Gsg: -u
fałszować, sfałszować	to falsify, to forge, to counterfeit; to sing/play out of tune	-szuję -szujesz
chrześniak, syn chrzestny	godson	Npl of chrześniak: chrześniacy
uciążliwy	hard, arduous, burdensome, troublesome	
zażarty	fierce, vehement	
Monachium (n)	Munich	indeclinable<br />adj: monachijski
elitarny	elite (adj)	
optymistyczny	optimistic	
Słowak, Słowaczka	Slovak (person)	Npl of Słowak: Słowacy
narzędnik	instrumental case (grammar)	Gsg: -a
szpiegostwo	espionage	
marudzić	to whine, to grumble, to find fault (vi)	-dzę -dzisz
lobby	lobby	
egzekucja	execution	
jędza	witch, hag	stara jęzda - old hag
zjednoczenie	unification; union, federation	
przybrany	garnished; adoptive, foster (adj)	przybrany (+ instrumental) - garnished with...<br />przybrane dziecko - adopted child, foster-child<br />przybrani rodzice - adoptive parents<br />przybrane nazwisko - assumed name, stage name<br>pod przybranym nazwiskiem - under an assumed name
wzmacniać, wzmocnić	to strengthen, to consolidate, to reinforce (e.g. guard), to amplify (e.g. signal)	-iam -iasz, -nię -nisz<br />wzmacniać czyjąś pozycję - to consolidate one's hold<br />wzmacniać się - to grow stronger
tubylec	native, local (n)	Gsg: tubylca, Npl: tubylcy
godziny urzędowania	office hours	plural
zapłata	payment, fee	suma do zapłaty - total to pay
odejście	leaving, departure	
mylić się, pomylić się	to make a mistake, to be wrong	-lę -lisz
umysł	mind, intellect	Gsg: -u, LVsg: umyśle
ciekły	fluid, liquid (adj)	
cyfra	digit (number)	
pomieszkiwać	to live (somewhere temporarily) (vi)	-kuję -kujesz
rozsądny (rozsądniejszy, najrozsądniejszy)	reasonable, sensible (more reasonable, the most reasonable)	
adrenalina	adrenalin	
piana, pianka	foam, froth, lather	
rebeliant, rebeliantka	rebel	
ogon	tail	Gsg: -a
wierzch	top, surface	Gsg: -u<br />leżeć na wierzchu - to lie on top
promenada	promenade	
jednoczyć, zjednoczyć	to unite	-czę -czysz
objawienie	revelation, manifestation	
przynęta	bait	
składać, złożyć	to assemble, to compose; to submit, to hand in; to fold, to furl; to store, to gather	-am -asz, -żę -żysz<br />składać pieniądze - to save money<br />składać jaja - to lay eggs<br />składać życzenia/gratulację - to wish/to congratulate
końcowy	final (adj)	przystanek końcowy - final stop
inwalida, inwalidka	disabled person	Npl of inwalida: inwalidzi<br>inwalida wojenny - disabled war veteran<br>inwalidzi - (the) disabled
przełamywać, przełamać	to break; to overcome	-muję -mujesz, -mię -miesz<br />przełamywać się - to overcome one's feelings (e.g. fears, aversion)<br />przełamać na pół - to break in two<br />prełamać (pierwsze) lody - to break the ice
skok	jump (n)	Gsg: -u<br />skok wzwyż/w dal/o tyczce - high jump/long jump/pole vault<br />skoki narciarskie - ski-jumping<br />skoki temperatury - variations in temperature<br />jednym skokiem - in one leap
księżyc	moon	Gsg: -a, Gpl: księżyców<br />[pełnia księżyca] / [księżyca w pełni] - full moon<br />półksiężyc - half-moon<br />księżyc w nowiu - new moon
porzucać, porzucić	to abandon, to leave, to desert; to give up, to quit	-am -asz, -cę -cisz
Duńczyk, Dunka	Dane (person)	Npl of Duńczyk: Duńczycy
rubin	ruby	Gsg: -u
turecki	Turkish (attr, language)	
patelnia	frying pan	Gsg: -i
gatunek	kind, type, sort, brand, species, genre; grade, quality	Gsg: gatunku<br />pierwszy/drugi gatunek - grade A/B<br />najwyższego gatunku - top quality
dostępować, dostąpić	to obtain, to attain, to win, to be granted	-puję -pujesz, -pię -pisz<br />dostępować/dostapić + genitive<br />dostąpić laski (czyjejś) - to win favour (with somebody)<br />dostąpić zaszczytów - to gain honours
wapno	calcium	
zjeżdżać, zjechać	to go down, to ride downhill; to pull over (car)	-am -asz, zjadę zjedziesz zjedź<br />zjeżdżać na nartach - to ski downhill<br />zjeżdżać z autostrady - to pull off a motorway
sprzyjający	favourable, conducive	sprzyjające warunki atmosferyczne - favourable weather conditions<br>sprzyjający (+ dative) - conducive to...
spełniać, spełnić	to fulfil, to satisfy, to comply (with)	-iam -iasz, -nię -nisz<br />spełnić oczekiwania - to live up to expectations<br />spełnić wymagania - to satisfy requirements<br />spełnić prośbę - to comply with a request<br />spełnić się - to come true
rozciągać, rozciągnąć	to stretch; to extend	-am -asz, -nę -niesz
gniazdko	wall socket	
penis	penis	Gsg: -a
dzieciństwo	childhood	
nacieszyć się	to enjoy (to the full) (vp)	-szę -szysz<br>nacieszyć się (+ instrumental) - to enjoy...
sprzeczać się, posprzeczać się	to argue, to squabble	-am -asz<br />sprzeczać się z kimś o coś - to argue with somebody about something
tutejszy	of this place, local (adj)	tutejsi mieszkańcy - local inhabitants
bydlę	beast, animal; brute (fig.)	Npl: bydlęta
zamachowiec	assassin, attacker, assailant	zamachowiec samobójca - suicide bomber
parkowanie	parking	
oskarżać, oskarżyć	to accuse, to charge	-am -asz, żę -żysz<br />oskarżać kogoś o coś - to accuse somebody of something
anonimowy	anonymous	
zagroda	enclosure, pen, farm	
nostalgiczny	nostalgic	
moralność	morality, morals	
sporządzać, sporządzić	to prepare, to make, to draw up (e.g. a contract or a testament)	-am -asz, -dzę -dzisz<br />sporządzać protokół z (+ genitive) - to take minutes of...
Portugalczyk, Portugalka	Portuguese (person)	Npl of Portugalczyk: Portugalczycy
zamieszanie	confusion, fuss, commotion	
lekkomyślność	recklessness	
poprzeczny	cross-, transverse	przekrój poprzeczny - cross-section
baletnica	ballerina, ballet dancer	
senator	senator	Npl: senatorzy/senatorowie
pielgrzym, pątnik	pilgrim	Npl: pielgrzymi, pątnicy
manewr	manoeuvre	Gsg: -u
rum (m)	rum	Gsg: -u
wymarcie	extinction	na wymarciu - endangered, threatened by extinction
dopiekać, dopiec	to finish baking; to bake more (of something); to scorch (about sun); to pique, to irk	-am -asz, dopiekę dopieczesz dopiekł<br />dopiec komuś (dative) - to pique somebody
homoseksualista, homoseksualistka	homosexual (person)	
dowodzenie	command; reasoning	objąć dowodzenie (+ genitive) - to take command of...
uważny	attentive, careful	
strażnik	guard (person)	Npl: strażnicy<br />strażnik więzienny - prison guard<br />strażnik graniczny - border guard
tworzywo	material, raw material	tworzywa sztuczne - plastics
ogarnięty	seized (with), possessed (by/with); surrounded (by) (adj)	ogarnięty czymś (instrumental) - [seized with]/[possessed by/with] something<br />ogarnięty przerażeniem - seized with terror
obracać się, obrócić się	to revolve, to rotate	-am -asz, -cę -cisz
zapas	stock, reserve, hoard	Gsg: -u<br />zapas towaru - stock-in-trade<br />zapas żelazny - iron ration<br />mieć coś w zapasie - to have something in stock<br />na zapas - for the future<br />robić zapasy wody - to stock water
uciszać, uciszyć	to calm, to silence, to hush	-am -asz, -szę -szysz
etat	position (work)	Gsg: -u<br />pełny etat -full-time job<br />na pełny/pół etatu - full-time/part-time<br />wolny etat - vacancy
hydraulik	plumber	Npl: hydraulicy
garnek, gar	pot (for cooking)	Gsg: garnka<br>gar = very big
grób, mogiła	grave, tomb	Gsg: grobu<br />milczeć jak grób - to be silent as the grave<br />zza grobu - from beyond the grave
krążyć, okrążyć	to circulate, to revolve, to wander (around), to walk around	-żę -żysz<br>Krążą pogłoski, że... - Rumours circulate that...
odmienny	different, disparate; inflected, declinable (grammar)	
przebiec	to run; to cross; to glance (through) (vp)	"przebiegnę -niesz przebiegł<br />przebiec przez ulicę - to run across the street<br />przebiec komuś drogę - to cross somebody's path<br />przebiec coś wzrokiem - to glance over something<br />see also ""przebiegać"""
założenie	establishment, foundation; assumption, stipulation	założenia - guidelines<br>wychodzić z założenia, że... - to assume that...<br>przy założeniu, że... - assuming that...
wtyczka	plug (electric); plant, mole (colloq.)	
spisywać się, spisać się	to acquit oneself, to do (well/badly)	-suję -sujesz, -szę -szesz<br />dobrze się spisać - to do well<br />źle się spisać - to do badly
wiekowy	ancient, old; age (adj)	grupa wiekowa - age group
wzajemny, obopólny	mutual, reciprocal	za obopólną zgodą - by common consent<br />
decydujący	decisive, crucial	
cząstka	small part; particle	
kurtyna	curtain (e.g. iron curtain)	żelazna kurtyna - iron curtain
krata	grate, grating, grille	
neutralny	neutral	
rajstopy	tights	plural, Gpl: rajstop
stolarz, cieśla	carpenter	Npl of stolarz: stolarze, Npl of cieśli: cieśli
Morze Bałtyckie, Bałtyk	the Baltic Sea	Gsg of Bałtyk: -u
zniesmaczony	disgusted	
tłusty (tłustszy, najtłustszy)	fat, greasy (fatter, fattest)	w czwartek<br>tłusty czwartek - Fat Thursday<br />tłuste mleko - whole milk<br />tłustym drukiem - in bold
szczepionka	vaccine	
orzeczenie	opinion, statement; judgment, ruling (legal); predicate (grammar)	
kłaniać się	to bow; to greet (vi)	-iam -iasz<br />kłaniam się - I greet you
czapka	cap (for head)	
spłaszczać, spłaszczyć	to flatten; to simplify (problem)	-am -asz, -czę -czysz
pobliski	nearby, close, neighbouring	
japoński	Japanese (attr, language)	
wystawa	exhibition, show	
tarty, starty	grated (e.g. grated carrots)	
południowy zachód	southwest	
oczyszczalnia	sewage treatment plant, purification plant	
monotonia	monotony	Gsg: -ii
gruntowny	thorough, complete	
produktywność	productivity	
pozorować, upozorować	to fake, to feign, to simulate 	-ruję -rujesz
Szwed, Szwedka	Swede (person)	Npl of Szwed: Szwedzi
zmanierowany	affected, pretentious; mannered	
podział	division, distribution	Gsg: -u<br />podział administracyjny - administrative division
nacierać, natrzeć	to rub (in); to charge, to attack	-am -asz, natrę natrzesz natarł<br>natrzeć na (+ accusative) - to charge at...
podejrzewać	to suspect, to suppose (vi)	-am -asz
dawka	dose	
weteran	veteran	Npl: weterani
pęknięcie	crack, rift, burst	pęknięcie rury - pipe burst<br>pęknięcie kości - bone fracture
staczać się, stoczyć się	to roll down, to slide down	-am -asz, -czę -czysz
hrabia, hrabina	count/earl, countess	hrabia is declined as a male adjective
odkurzać, odkurzyć	to vaccuum (clean), to hoover	-am -asz, -rzę -rzysz
wypatrywać, wypatrzyć	to look out, to watch out	-ruję -rujesz, -rzę -rzysz wypatrz<br />wypatrywać kogoś/czegoś - to look out for somebody/something
inspirować, zainspirować	to inspire	-ruję -rujesz<br />inspirować kogoś do czegoś - to inspire somebody to do something
namiętny	passionate	
zagadkowy	mysterious, enigmatic	
zrzucać, zrzucić	to throw down, to knock down; to drop (from air); to shed; to take off (clothes)	-am -asz, -cę -cisz<br />zrzucać winę na kogoś - to put the blame on somebody<br />zrzucać skóry/liście/kilogramy - to shed skin/leaves/weight<br />Kot zrzucił wazon z szafki - The cat knocked down a vase from the cabinet<br />Zrzucił zbędne kilogramy - He shed his excess weight<br />Samolot zrzucił bombę na ambasadę chińską - An aeroplane dropped a bomb on the Chinese embassy
rzucać się, rzucić się	to throw oneself; to dart, to dash	-am -asz, -cę -cisz<br />rzucać się na ziemię - to throw oneself onto the ground<br />rzucać się pod pociąg - to throw oneself under a train<br />rzucać się w oczy - to stand out<br />Rzucili się sobie w ramiona - They threw themselves into each other's arms
ciecz (f)	liquid, fluid (n)	
powtórka	revision; rerun, repeat; replay	
zdrada	betrayal, treachery, treason; unfaithfulness, infidelity	zdrada stanu - high treason<br>zdrada małżeńska - marital infidelity
uporządkować	to tidy (up), to put in order, to sort out (vp)	-kuję -kujesz<br />uporządkować biurko - to tidy the desk<br />uporządkować dokumenty - to put documents in order
wskazówka	pointer, indicating needle; hint, advice, tip	
konferencja prasowa	press conference	
prezydent	president (of a country); mayor	"Npl: prezydenci<br>Stress on the first syllable<br />For president as in chairman (of a company) see ""prezes"""
fasada	façade, front	
dyskretny	discreet; discrete	matematyka dyskretna - discrete mathematics
wdzięczny	grateful, thankful	
Norwegia	Norway	Gsg: -ii
powstawać, powstać	to arise, to come into existence; to stand up, to rise	-staję -jesz, -stanę -niesz<br />powstawać z (+ genitive) - to originate from...<br />powstawać z miejsca - to rise from one's seat<br />powstawać przeciw (+ dative) - to rise against...
kucyk	pony; ponytail	Gsg: -a
tragiczny (tragiczniejszy, najtragiczniejszy)	tragic (more tragic, the most tragic)	
perswazja	persuasion	
badanie krwi	blood test	
zasilanie	power (electr.)	
krok po kroku	step by step	
kręgle	bowling	plural, Gpl: kręgli<br />grać w kręgle - to bowl, to play bowling
bukiet	bouquet	Gsg: -u
suplement diety	dietary supplement	
narkotyk	narcotic	Gsg: -u<br>handel narkotykami - drug traffic
nagroda	prize, award	
zarzynać, zarżnąć	to slaughter, to butcher	-am -asz, -rżnę, -rżniesz
pomówienie	slander	skarżyć o pomówienie - to sue for slander
chybiony	wrong; unsuccessful; unfounded	chybiona decyzja - wrong decision<br />chybiony strzał - miss<br />chybiona próba - unsuccessful attempt<br />chybiony zarzut - unfounded accusation
struś	ostrich	Gsg: strusia
ciarki	shivers, creeps	przeszły mnie od tego ciarki - it gave me the creeps
ustawienie	setting, arrangement, placement	
odpis	copy; deduction (financial)	Gsg: -u
przyśnić się	to dream, to appear in a dream (vp)	-śnię -śnisz<br />Przyśniło mi się, że... - I dream that...<br />Przyśniłaś mi się - I dreamt about you (said to a woman)<br />Przyśnił mi się mój tata - I dreamt about my dad<br />Co ci się przyśniło?&nbsp;&nbsp;- What did you dream about?
metka	tag, label, tab; meat spread	metka z ceną - price tag
pozbawiać, pozbawić	to deprive	-iam -iasz, -wię -wisz<br />pozbawiać nadziei - disillusion<br />pozbawiać kogoś życia - to take somebody's life<br />pozbawiać kogoś snu - to deprive somebody of sleep<br />pozbawiać kogoś dachu nad głową - to render somebody homeless
Moskwa	Moscow	adj: moskiewski
ścisły (ściślejszy, najściślejszy)	strict; compact; exact; close (stricter, strictest)	ścisłe grono przyjaciół - the inner circle of friends<br />ścisła dieta - strict diet<br />w ścisłym tego słowa znaczeniu - in the strict sense of the word<br />ścisła informacja - accurate/exact information<br />ścisły materiał - compact material
świątynia	temple, shrine, sanctuary	Gsg: -i
blask	blaze, flash, radiance, glare, glow, glitter	Gsg: -u<br>przy blasku księżyca - by moonlight
bogactwo	wealth, richness	
krzem	silicon	Gsg: -u
odbywać się, odbyć się	to go on, to take place	-am -asz, -będę -będziesz
ciąg	course; sequence	Gsg: -u<br />ciąg dalszy - continuation<br />ciąg dalszy nastąpi - to be continued (in TV-series etc)<br />ciąg myśli - train of thought<br />ciąg powietrza - draught<br />w ciągu - in the course of, during<br />w dalszym ciągu - still
oszukiwać, oszukać	to cheat, to deceive	-kuję -kujesz, -am -asz<br />Oszukał mnie - He deceived me
grono	circle, cluster; bunch of grapes	w gronie rodzinnym - with one's family<br />grono znajomych - circle of friends
gród	fortified settlement, castle town, gord	Gsg: grodu
niżej wymieniony	after-mentioned, undermentioned, mentioned below	
magazyn	magazine	Gsg: -u<br>magazine as in warehouse/storehouse or periodical
fioletowy	violet, purple	
makler	broker (stock, ship)	makler giełdowy - stockbroker<br />makler okrętowy - shipbroker
rezydent, rezydentka	resident	
smutek	sadness, sorrow	Gsg: -u
wylatywać, wylecieć	to fly out, to fly off; to take off (aircraft); to escape, to come out; to be sacked	-tuję -tujesz, -lęcę -lecisz<br>wylatywać w powietrze - to blow up, to explode<br>Wyleciało mi to z głowy - It slipped my mind
obywatelstwo	citizenship	
czkać, czknąć	to hiccup	-am -asz, -nę -niesz czknij
obrót	turn, rotation, revolution; turnover (econ.)	Gsg: obrotu<br>na wysokich obrotach - in high gear, at full steam
teściowie	parents-in-law	
rządzony	ruled, governed	
nieuchronny	inevitable	
kończyć się, zakończyć się/skończyć się	to end, to come to an end, to run out	-czę -czysz
labirynt	labyrinth, maze	Gsg: -u
przyłączać, przyłączyć	to attach; to connect	-am -asz, -czę -czysz<br />przyłączać do (+ genitive) - to attach to...
zakon	order (religious)	Gsg: -u<br />zakon żeński - sisterhood
pożyteczny	useful, advantageous	
księgowy, księgowa	accountant	declined as an adjective
bydło	cattle	singular only
nabrzmiały, opuchnięty, spuchnięty	swollen	
zabierać się, zabrać się	to get out; to get down (to work); to begin	-am -asz, -biorę -bierzesz<br />Zabieraj się stąd! - Get out of here!<br />zabierać się do pracy - to get down to work
prędki (prędszy, najprędszy)	quick, hasty, rapid, swift (quicker, quickest)	
rozgrzany	heated	
podbródek	chin	Gsg: podbródka
dostosowywać/przystosowywać, dostosować/przystosować	to adapt, to adjust, to customize	-wuję -wujesz, -suje -sujesz<br />dostosować coś (accusative) do czegoś - to adapt something to something<br />dostosować się, przystosować się - to adapt (intransitive)
udo	thigh	
ludzki	human, man; humane; kind (adj)	istota ludzka - human being<br>rodzaj ludzki - mankind<br>po ludzku - kindly, decently
geodezja	surveying, geodesy	
szokujący	shocking	
głębokość	depth	
przedmieście	suburb; outskirts	
targi	fair (trade)	plural
odróżnienie	differentiation, distinction	w odróżnieniu od (+ genitive) - unlike/as opposed to...<br />nie do odróżnienia - indistinguishable
wąchać, powąchać	to smell, to sniff	-am -asz
skarbonka	money-box, piggy bank	
wypowiadać, wypowiedzieć	to speak, to utter, to express, to say; to give notice; to refuse, to renounce	-am -asz, -wiem -wiesz wypowiedział wypowiedz<br />wypowiadać posłuszeństwo - to refuse obedience<br />wypowiadać traktat - to renounce a treaty<br />nie dać się wypowiedzieć - to be unpronouncable
abonament	subscription; licence fee (TV)	Gsg: -u
gorycz (f)	bitterness	
wyrabiać się, wyrobić się	to make it (in time); to develop, to form; to improve	-iam -iasz, -bię -bisz<br />Ledwo wyrobiłem się w terminie - I just managed to meet the deadline<br />wyrabiać się towarzysko - to improve one's social skills
żelazny	iron (adj)	
uspokajać, uspokoić	to calm, to quiet, to soothe	-am -asz, uspokoję uspokoisz uspokój<br />uspokoić się - to calm down (about oneself)
młodzież (f)	young people, (the) youth	singular only<br />młodzież szkolna - school children<br />młodzież akademicka - university students<br>dzisiejsza młodzież - today's youth
szmatka	cloth	
próbka	sample, specimen	
lekarstwo	medicine, medication	
cela	cell (as in prison cell)	cela więzienna - prison cell<br />cela śmierci - death cell
apartament	apartment, suite (hotel)	Gsg: -u
bierny	passive	
talerzyk	saucer, small plate	Gsg: -a
koncepcja	conception, idea	
terytorium (n)	territory	indeclinable in the singular
dziecięcy	child's, children's, childlike	
dosiadać, dosiąść	to mount (e.g. a horse)	-am -asz, dosiądę dosiądziesz dosiadł dosiądź
niewygodny	uncomfortable, inconvenient	
biuro podróży	travel agency	
parzyć, oparzyć/poparzyć	to burn, to scald	"-rzę -rzysz<br />oparzyć się (+ instrumental) - to burn/scald oneself on/with...<br />Oparzyłem się w rękę żelazkiem - I burned my hand on the iron<br />The alternative imperfective form ""oparzać"" also exists but is not common"
stwierdzać, stwierdzić	to state, to affirm	-am -asz, -dzę -dzisz
książkowy	book, bookish (adj)	
wiadro, kubeł	bucket	Gpl of wiadro: wiader, Gsg of kubeł: kubła<br />wiaderko = small bucket
odpoczynek	rest, relaxation	Gsg: odpoczynku
podwozić, podwieźć	to give a lift	-żę -zisz podwoź, podwiozę podwieziesz podwiózł podwiozła podwieź
określenie (gram)	attribute (grammar)	
indonezyjski	Indonesian (attr, language)	
przyprawiać, przyprawić	to spice, to season	-iam -iasz, -wię -wisz<br />przyprawiać czymś (instrumental) - to spice with something<br />przyprawiać o nudności - to make sick, to nauseate<br />Zapach kalafiora przyprawia mnie o nudności - The smell of cauliflower makes me nauseous
odznaczenie	decoration, award	odznaczenie bojowe - military decoration
koperta	envelope	
farerski	Faroese (attr, language)	
dotkliwy (dotkliwszy, najdotkliwszy)	severe, acute, heavy (more severe, the most severe)	
członek, członkini	member	Gsg of członek: członka<br />członek partii - party member<br />członek załogi - crew member
zaginiony	missing (adj)	zaginiona osoba - missing person<br />zaginiony w akcji - missing in action (MIA)
sesja	session	sesja egzaminacyjna - end-of-term exams
bezczynność	inactivity, inaction; idleness	
podziw	admiration	Gsg: -u<br>nad podziw - admirably<br>godny podziwu - admirable<br />podziw dla kogoś (genitive) - admiration for/of somebody
rozbitek	castaway, shipwrecked	Npl: rozbitkowie<br />rozbitek życiowy - wreck
rzecznik, rzeczniczka	spokesman, spokeswoman	
uległy	submissive, docile, compliant	
zaciskać, zacisnąć	to tighten, to clamp, to clench	-am -asz, -snę -śniesz<br />zaciskać zęby/pięść - to clench one's teeth/fist
ubywać, ubyć	to decrease, to dwindle; to subside, to recede; to wane (moon)	-am -asz, ubędę ubędziesz
zarozumiały	conceited, arrogant	
udostępniać, udostępnić	to make accessible; to popularize	-iam -iasz, -nię -nisz
krzywy	crooked; uneven (surface); wry (smile)	mieć krzywe nogi - to be knock-kneed/bow-legged
beznadziejny	hopeless	
melon	melon	Gsg: -a
trwający	lasting	
właściwość	property, attribute	
mielony	ground, minced	mięso mielone - minced meat
prasowanie	ironing, compacting	deska do prasowania - ironing board
przeciągać, przeciągnąć	to pull (something) through; to stretch; to prolong; to drawl	-am -asz, -nę -niesz<br />przeciągać się - to get drawn out; to stretch oneself
tor	track (e.g. railway track)	Gsg: -u<br />tor wyścigowy - racecourse/racetrack<br />boczny tor - sidetrack
ekologiczny	ecological, environmentally friendly	
stereotyp	stereotype	Gsg: -u
budzik	alarm clock	Gsg: -a
kąpać, wykąpać	to have a bath, to bathe	-pię -piesz<br />in a bathtub (not in a swimming pool)<br />sometimes also used about having a shower
komercyjny	commercial (adj)	
imigracja	immigration	
mieszać, pomieszać	to mix, to stir; to mingle; to mix up, to confuse	-am -asz<br />mieszać się - to mix up, to get mixed up<br />Mam nadzieję, że niczego nie pomieszałem - I hope I didn't mix up anything
leczyć, wyleczyć	to cure, to heal, to treat	-czę -czysz<br />leczyć się - to be treated, to undergo treatment
rozłączać, rozłączyć	to disconnect, to uncouple, to separate, to sever	-am -asz, -czę -czysz
kopiarka	duplicator, photocopier	
śmiech	laughter	Gsg: śmiechu<br />ze śmiechu - from laughter
argentyński	Argentinian (attr)	
wiedza	knowledge	wiedza fachowa - expert knowledge<br>bez jego wiedzy - without his knowledge<br>za jego wiedzą - with his knowledge
gwałtowny	sudden, violent, torrential	
zwycięstwo	victory, triumph	zwycięsto nad (+ instrumental) - victory over...
miłosierdzie	mercy, charity	siostra miłosierdzia - Sister of Mercy
wzmianka	mention; notice	
diament	diamond	Gsg: -u
zwlekać, zwlec	to postpone; to drag	-am -asz, zwlekę zwleczesz zwlekł<br />zwlekać się z łóżka - to drag oneself out of bed
zgoda	agreement; approval; concord, harmony	być w zgodzie - to be in agreement<br />żyć w zgodzie - to live in unity<br />wyrażać zgodę na coś - to agree/consent to something<br />dochodzić do zgody - to reach an agreement
rozbity	smashed, crashed	
troska	care, concern, worry	wolny od trosk - carefree<br>wyrazić troskę o (+ accusative) - to express concern about...<br>z troską - with care<br>w trosce o (+ accusative) - out of concern for...<br>wymagać troski - to require care<br>troska o bezpieczeństwa - concern for safety
szyk	style; order, formation	Gsg: -u<br />z szykiem - elegantly<br />szyk marszowy - march formation<br />szyk zdania - word order<br />szyk przestawny - inversion
okrucieństwo	cruelty, wickedness	okcrucieństwa - atrocities
wezwanie	call, summons	
przeciwstawiać się, przeciwstawić się	to contradict, to oppose	-iam -iasz, -wię -wisz
trener, trenerka	trainer, coach	
rzesza	crowd, mass, throng; Third Reich (Trzecia ~)	Trzecia Rzesza - The Third Reich<br>rzesze (+ genitive) - crowds/throngs of...
karm	fodder, feed	Gsg: -u
szarlotka	apple-pie	
żar	embers; passion	Gsg: -u
aktualności	current events, news	plural
przychylny (przychylniejszy, najprzychylniejszy)	sympathetic, favourable, positively disposed	przychylny (+ dative) - sympathetic/positively disposed to...
żalić się/skarżyć się, poskarżyć się	to complain (about..., to..., that...)	-lę -lisz / -żę -żysz<br />żalić się/skarżyć się na kogoś/coś - to complain about somebody/something<br />żalić się/skarżyć się do kogoś - to complain to somebody<br />żalić się/skarżyć się, że... - to complain that...<br />Żalił się, że ludzie się żalą - He complained that people are complaining
przepaść	precipice; chasm, gulf, gap	runąć w przepaść - to fall into a precipice<br />stać nad przepaścią - to be on the edge of a precipice<br />przepaść nie do przebycia - unbridgeable gap
zarabiać, zarobić	to earn	-iam -iasz, -bię -bisz<br>zarabiać na życie - to earn a living
złośliwy	malicious, spiteful, vicious; malignant	nowotwór złośliwy - malignant tumour
tamtejszy	of that place, local (adj)	tamtejsi mieszkańcy - the local inhabitants
kukurydza	maize	
saper	sapper, military engineer	
dżentelmen	gentleman	Npl: dżentelmeni
konsulat	consulate	Gsg: -u
mrok	gloom, murk, darkness	Gsg: -u
doceniać, docenić	to appreciate; to underestimate (nie ~)	-iam -iasz, -nię -nisz<br />nie doceniać - to underestimate
dziwaczny	odd, bizarre	
lęk	fear, anxiety	Gsg: -u<br />lęk wysokości - fear of heights
Walijczyk, Walijka	Welshman, Welshwoman	Npl of Walijczyk: Walijczycy
gardzić, wzgardzić	to despise, to disdain, to scorn	-dzę -dzisz gardź<br />gardzić (+ instrumental) - to despise...
elastyczny (elastyczniejszy, najelastyczniejszy)	elastic; flexible (more flexible, the most flexible)	
jednoznaczny	unequivocal, unambiguous; synonymous; simple, straightforward	
dział	department, branch, section	Gsg: -u
snajper	sniper	Npl: snajperzy
