dzban, dzbanek, dzbanuszek	pot (for beverages)	Gsg: -a, dzbanka, dzbanuszka<br />dzban = normal<br />dzbanek = smaller<br />dzbanuszek = even smaller
natężenie	intensity; volume (of sound)	natężenie ruchu (ulicznego) - traffic density<br>natężenie prądu elektrycznego - amperage
taca, tacka	tray (for food etc)	
dwunastka	twelve, group of twelve, number twelve (e.g. bus) (n)	
składnik	component, constituent, ingredient	Gsg: -a
okulary przeciwsłoneczne	sunglasses	
okaz	specimen; exhibit	Gsg: -u<br />być okazem zdrowia - to be a picture of health
sznur	line, cord, rope, string	Gsg: -a
mycie	wash, washing	
poprawienie	improvement, correction, revision	
równouprawnienie	equality of rights	
schemat	scheme, schema, draft, chart	Gsg: -u
badanie krwi	blood test	
małżonek, małżonka	spouse	Npl of małżonek: małżonkowie
poddany	subject (e.g. king's subject), serf	poddany prawu - subject to the law
kluska	dumpling	
telewizja satelitarna	satellite TV	
poziomka	wild strawberry	
impet	momentum	Gsg: -u<br />nabierać impetu - to gain momentum<br />tracić impet - to lose momentum<br />z impetem - impetuously
koleś	guy, fellow, dude, bloke (colloq.)	Npl: kolesie<br />Jakiś koleś powiedział mi, że... - Some guy told me that...
adrenalina	adrenalin	
kapłan; kapłanka	priest, minister, clergyman; priestess	
utrudnienie	hindrance, obstruction	
użycie	use, usage, application	sposób użycia - directions for use<br />wychodzić z użycia - to fall into disuse<br />łatwy do użycia - handy, easy to use<br />do wyrzucenia po użyciu - disposable
czytnik	reader, scanner	Gsg: -a<br />e.g. the readers in shops for reading barcodes
nić	thread	nić bawełniana - cotton thread<br />
prezes; przewodniczący, przewodnicząca	chairman, president	przewodniczący inflected as an adjective<br />pani prezes - chairwoman
motorówka	motorboat	
właściciel, właścicielka	owner, proprietor; landlord, landlady	
Indonezyjczyk, Indonezyjka	Indonesian (person)	Npl of Indonezyjczyk: Indonezyjczycy
flota	fleet	flota wojenna - navy (also marynarka)
piorun	thunderbolt, lightning	Gsg: -a
powaga	authority; seriousness	powaga sytuacji - seriousness of the situation<br />powaga chwili - significance of the moment
kołdra	quilt	
maść	ointment, salve	
biegły (bieglejszy, najbieglejszy)	proficient, skilled, fluent (language) (more proficient, the most proficient) (adj); expert (n)	
śpiwór	sleeping bag	Gsg: śpiworu
trasa	line, route, itinerary	
wylogowanie	logging out	
doświadczenie	experience; experiment	brak doświadczenia - inexperience<br />mieć doświadczenie w (+ locative) - to be experienced in...<br />z doświadczenia - from experience<br />doświadczenie na (+ locative) - experiment on...
monter	fitter, mechanic	Npl: monterzy
podnośnik	hoist, jack, elevator, lift (industrial)	Gsg: -a<br />podnośnik widłowy - fork lift
jedenastka	eleven, group of eleven, number eleven (e.g. bus) (n)	
piłka ręczna, szczypiorniak	handball	Gsg of szczypiorniak: -a<br />szczypiorniak = colloquial<br />mistrzostwa świata w piłce ręcznej - world championships in handball
przedział	division; compartment (train)	Gsg: -u
wrotki	roller skates	Nsg: wrotka, Gpl: wrotek<br>jazda na wrotkach - roller-skating
religia	religion	Gsg: -ii
zawartość	contents	
cela	cell (as in prison cell)	cela więzienna - prison cell<br />cela śmierci - death cell
szczeniak	puppy	
zwyczaj	custom, habit	Gsg: -u<br />mieć/wpaść w zwyczaj - to be in/to fall into the habit<br />mieć zwyczaj coś robić - to be in the habit of doing something<br />starym zwyczajem - according to the old custom
Chińczyk, Chinka	Chinese (person)	Npl of Chińczyk: Chińczycy
biedactwo	poor thing	
skwar	scorching heat	Gsg: -u
emigrant, emigrantka	emigrant	Npl of emigrant: emigranci
bałagan	mess, disorder	Gsg: -u<br />Ktoś tu narobił bałaganu - Someone made a mess here
pomieszczenie	room, space, accommodation	
członkostwo	membership	
traktat	treaty, pact; treatise	Gsg: -u
Eucharystia	(the) Eucharist	
księgarnia	bookshop	Gsg: -i
grobowiec	tomb, sepulchre	Gsg: grobowca
godność	dignity; name	Pani godność? - What's your name? (very polite, said to a woman)
koper, koperek	dill	Gsg: kopru, koperku
punkt widzenia	point of view	
artykuły spożywcze	groceries	plural
wyobraźnia	imagination, fantasy	Gsg: -i<br>mieć wyobraźnię - to be imaginative<br>pozbawiony wyobraźni - unimaginative
cholera	cholera	
mniejszość	minority	
święty (św.)	holy, sacred (adj); saint (n)	Pismo Święte - the Scriptures<br />Święty Mikołaj - Santa Clause<br />katedra świętej Marii Magdaleny - St Mary Magdalene's Cathedral<br />dla świętego spokoju - just in case, for somebody's peace of mind
Organizacja Narodów Zjednoczonych (ONZ)	United Nations (UN)	
Brazylijczyk, Brazylijka	Brazilian (person)	Npl of Brazylijczyk: Brazylijczycy
liturgia	liturgy	Gsg: -ii
wyzwanie	challenge	
dziennik	daily (news)paper, journal, register, diary	Gsg: -a
łyk	swallow, gulp (n)	Gsg: -u<br />pociągnąć łyk (+ genitive) - to take a gulp of...
sejm	the Seym (Polish lower house of parliament)	Gsg: -u<br />a member of the Seym = poseł/posłanka
miesiączka	menstruation, period	
hamulec	brake	Gsg: hamulca, Npl: hamulce
nonsens	nonsense	Gsg: -u
chodnik	pavement	Gsg: -a
oświadczyny	proposal (of marriage)	plural, Gpl: oświadczyn
korupcja	corruption	
spożycie	consumption	
elektrownia	power plant, power station	Gsg: -i<br>elektrownia wodna/atomowa - hydroelectric/nuclear power plant
profanacja	profanation	
przejście dla pieszych	pedestrian crossing	
kryterium (n)	criterion	indeclinable in the singular
przysługa	favour, good turn, service	wyświadczać komuś przysługę - to do somebody a favour<br />zła przysługa - disservice
psikus	joke, prank	Gsg: -a<br>zrobić komuś psikusa - to play a practical joke on somebody
skarbonka	money-box, piggy bank	
dzwonek u drzwi	doorbell	
gofr	waffle	Gsg: -a
wierzch	top, surface	Gsg: -u<br />leżeć na wierzchu - to lie on top
kanclerz	chancellor	
epoka	epoch, age, era	
Budapeszt	Budapest	Gsg: -u
czwórka	four, group of four (quartet), number four (n)	
promenada	promenade	
podobnie	similarly, alike, likewise	
sprzeciw	opposition, objection	Gsg: -u<br />wnosić sprzeciw przeciw (+ dative) - to raise an objection against...
koza	goat	
etap	stage, phase, lap	Gsg: -u
kotlina	basin, hollow	
gepard	cheetah	
satysfakcja	satisfaction	
panienka	girl, young lady	
zapach	smell (n)	Gsg: -u
ideał	ideal (n)	Gsg: -u<br />ideał kobiety - the ideal woman<br />dążyć do ideału - to strive for perfection
informatyka	information technology (IT), computer science	
konsorcjum (n)	consortium	indeclinable in the singular
ósemka	eight, group of eight (octet), number eight (e.g. bus) (n)	
wywóz	transport; export	Gsg: wywozu<br />wywóz śmieci - waste disposal, garbage collection
wrzenie	boiling	
nudziarz	bore (person)	
pretekst	pretext, excuse	Gsg: -u<br />pod pretekstem (+ genitive) - under the pretext of...
hierarchia	hierarchy	Gsg: -ii
pralka	washing machine	
absolwent, absolwentka	graduate (n)	Npl of absolwent: absolwenci
gaza	gauze	gaza opatrunkowa - gauze dressing
płatność	payment, remittance	płatność gotówką - cash payment<br />płatność gotówką przy dostawie - cash/collect on delivery (COD)
mistyk, mistyczka	mystic (person)	
zwycięzca, zwycięzczyni	winner, champion, victor	
dojście	way, access	mieć dojścia - to have connections<br>dojście do porozumienia - reaching an agreement
zdolność	ability, capability, talent, gift	zdolności - talent, ability<br />zdolność myślenia - ability to think<br />zdolności organizacyjne - organizational skills<br />zdolności językowe - linguistic talents
przejażdżka	ride, drive (n)	usually used about some short trip<br />przejażdżka konna - ride (on a horse)
taksówkarz	taxi driver	
sfera	sphere	sfera klimatyczna - climatic zone<br />sfera podzwrotnikowa - subtropical zone<br />sfera wpływów - sphere of influence<br />wyższe/niższe sfery - upper/lower classes
pomocnik	helper, assistant; unskilled worker, labourer; back (sports)	
przyrodna siostra	stepsister, half-sister	
lesbijka	lesbian (n)	
nowicjusz, nowicjuszka	novice	
awaria	breakdown, failure	Gsg: -ii<br>awaria silnika - engine failure
urojenie	delusion, illusion	often in plural
myszka	mouse (computer); young mouse; birthmark	
Azja	Asia	
szyba	windowpane	
barman, barmanka	bartender (barman, barmaid)	
substancja	substance	
teza	thesis	
pięta	heel (foot)	
szatnia	cloakroom	Gsg: -i
prowincja	province	głucha prowincja - back country
gad	reptile	
przedstawienie	presentation, introduction, performance, representation	
solidarność	solidarity	
współpraca	cooperation, colaboration, partnership	
zapalniczka	lighter (for cigarettes)	
kolano	knee	po kolana w... - knee-deep in...<br />sukienka do kolan - knee-length dress<br />buty do kolan - knee-high boots<br />siedzieć komuś na kolanach - to sit on somebody's lap
areszt	arrest (n); lockup	Gsg: -u<br />areszt domowy - house arrest<br />areszt tymczasowy - custody<br />w areszcie - under arrest
panda	panda	
wilgoć	dampness (e.g. in wall or basement); moisture (in air or ground)	
obwodnica	ring road	
opona	tyre	
ścięgno	sinew, tendon	ścięgno Achillesa - Achilles tendon
ogrzewanie	heating	
suszarka	dryer	
ukośnik	"slash (sign: ""/"")"	ukośnik wsteczny / lewy ukośnik - backslash
pokuta	penance, penitence	
reforma	reform	
kampania	campaign	Gsg: -ii
tron	throne	Gsg: -u<br />zasiąść na tronie - to ascend to the throne<br />zasiadać na tronie - to rule
dieta	diet	
terminarz	diary; schedule	Gsg: -a
spryt	quick wit, smartness, cunning	Gsg: -u
psychopata, psychopatka	psychopath	Npl of psychopata: psychopaci
pasierb	stepson	
kołnierz	collar, fringe, rim	Gsg: -a
parlament	parliament	Gsg: -u
opal	opal	Gsg: -u
ścierka	dishcloth	
Irak	Iraq	
dziennikarstwo	journalism	
ogłoszenie	advertisement, notice, announcement	
skutek	effect, result	Gsg: skutku<br />skutek odwrotny od zamierzonego - opposite effect<br />skutek oboczny - side effect<br />nie odnieść skutku - to come to nothing, to have no effect<br />bez skutku - to no effect<br />na skutek (+ genitive) - as a result of<br />
jury	jury	pronounced żyri'
kryształ	crystal	Gsg: -u<br />czysty jak kryształ - crystal-clear<br />kryształ górski - rock crystal<br />cukier kryształ - granulated sugar
zarazek	germ, contagion	Gsg: zarazka
palacz, palaczka	smoker	palacz nałogowy - heavy smoker
groźba	threat; risk	pod groźbą [czegoś] (genitive) - under threat [of something]<br />groźba pożaru - risk of fire
przesiadka	change (of bus, train etc)	
silikon	silicone	"pronounced ""sili'kon"""
strajk	strike (protest)	Gsg: -u
skurcz, kurcz	cramp, spasm	Gsg: -u, -u<br>skurcz mięśni - muscular contraction<br>skurcze porodowe - labour pains
rada	advice; council, committee	dać sobie radę (z) - to manage (with)<br />dać sobie radę bez - to do without<br />za radą (+ genitive) - on the advice of...<br />na to nie ma rady - there's nothing to do about it<br />Rada Ministrów - the Cabinet<br />Rada Bezpieczeństwa - Security Council<br />Poszedł za jej radą - He followed her advice
placówka	post, institution; picket, outpost	placówka dyplomatyczna - diplomatic post
urzędnik, urzędniczka	clerk, office worker; civil servant	Npl of urzędnik: urzędnicy<br>urzędnik pocztowy - post office worker<br>urzędnik stanu cywilnego - registrar
Betlejem	Bethlehem	indeclinable<br />adj: betlejemski
konkubent	cohabiting partner, common-law husband	Npl: konkubenci
odpowiednik	equivalent, correspondence, counterpart (n)	Gsg: -a
wpłata	(incoming) payment	
zbroja	armour (for body)	GDLsg: zbroi, Gpl: zbroi/zbrój, Dpl: zbrojom
świt	dawn, daybreak	Gsg: -u<br />przed świtem - before down
całość	wholeness, entirety	
fryzura	hairstyle, haircut	
wygrana	win, victory; prize; winnings	declined as a female adjective<br>dać za wygraną - to give in, to give up<br>łatwa wygrana - walkover
lokal	place, room, flat, premises	Gsg: -u<br>lokal klubowy - clubhouse<br>lokal gastronomiczny - restaurant, pub<br>lokal nocny - night club<br>lokal biurowy - office<br>lokal mieszkalny - living space
Czechy	Czech Republic	plural
szlagier	hit (e.g. song), blockbuster, bestseller	Gsg: -u<br />wielki szlagier - smash hit
Kapsztad	Cape Town	Gsg: -u
nacisk	pressure, strain, stress	Gsg: -u
goryl	gorilla	
pamiątka	souvenir, keepsake	
chęć	desire, wish, intention	z chęcią = with pleasure
huśtawka	swing; see-saw	huśtawka nastrojów - mood swings
niepowodzenie	failure	
obrońca	defender, protector, advocate; back, fullback (sports)	
pływanie	swimming (n)	
wdowiec, wdowa	widower, widow	Npl of wdowiec: wdowcy
kierownictwo	management, administration (group of people)	
zakątek	corner, nook	Gsg: zakątka<br />malowniczy zakątek - beauty spot, picturesque corner<br />w najdalszych zakątkach świata - in the most remote corners of the world<br />każdy zakątek - every nook and cranny
osobistość	celebrity	
pantera	panther	
spalony	burnt; disqualified; offside	"in the sense ""offside"" used as a noun and declined as an adjective<br>być na spalonym - to be offside"
biblia	bible	Gsg: -ii
protest	protest (n)	Gsg: -u
klejnot	jewel, gem, gemstone	Gsg: -u
działka	plot, strip, lot, allotment	
piegi	freckles	plural - Nsg: pieg, Gsg: piega, Gpl: piegów
oficjel	big shot, VIP	
trunek	alcoholic drink	Gsg: trunku
celownik	sight (of weapon); viewfinder; dative (grammar)	Gsg: -a
oklaski	applause	plural only, Gpl: oklasków<br />burzliwe oklaski - thunderous applause<br />
promieniowanie	radiation, emission	promieniowanie kosmiczne - cosmic radiation<br />dawka promieniowania - radiation dose<br />promieniowanie ciepła - heat emission
garaż	garage	Gsg: -u
rafa	reef	rafa koralowa - coral reef
żeberka	ribs (food)	plural, singular: żeberko
Czech, Czeszka	Czech (person)	Npl of Czech: Czesi
rzeźnik	butcher	Npl: rzeźnicy
krytyk, krytyczka	critic	Npl of krytyk: krytycy
rekomendacja	recommendation, reference	
kamień	stone	Gsg: kamienia<br />kamień szlachetny - precious stone<br />kamień węgielny - cornerstone<br />kamień milowy - milestone
pieprzyk	mole, beauty mark	Gsg: -a
wędlina	cold cuts, cured meats, smoked meats	"usually the plural form <span style=""font-weight:600; font-style:italic;"">wędliny</span> is used<br><span style="" font-style:italic;""></span>"
skunks	skunk	
komis	consignment (sale); second-hand shop	Gsg: -u<br>w komisu - on commission
przejezdny	passable, trafficable, negotiable; transient	
wykaz	list, statement	Gsg: -u
trzcina	reed, cane	
zasoby	resources	plural, Gpl: zasobów<br />zasoby naturalne - natural resources<br />zasoby pieniężne - financial resources
para młoda	young couple; bridal couple	
stolarstwo, stolarka	carpentry, woodwork	
inwalida, inwalidka	disabled person	Npl of inwalida: inwalidzi<br>inwalida wojenny - disabled war veteran<br>inwalidzi - (the) disabled
opowieść	story, tale	
kolejność	order, sequence	w kolejności alfabetycznej - in alphabetical order
gotowość	readiness, preparedness	
starość	old age	
dywizja	division (military)	
recepcjonista, recepcjonistka	receptionist	Npl of recepcjonista: recepcjoniści
bóstwo	deity	
pierścień	ring	Gsg: pierścienia
szept	whisper (n)	Gsg: -u
istota	creature, being	istota żywa - living creature<br>istota ludzka - human being<br>istota rzeczy - the crux of the matter<br>w istocie - in fact
działacz, działaczka	activist	działacz partyjny - party activist<br>działacz podziemia - resistance fighter<br>być działaczem społecznym - to be involved in social work
potwór	monster	Gsg: potwora, Npl: potwory
wieszak	coat hanger	Gsg: -a
rozpacz (f)	despair	doprowadzać kogoś do rozpaczy - to drive somebody to despair<br />popadać w rozpacz - to fall into despair<br />rozpacz po czyjejś śmierci - grief after somebody's death<br />czarna rozpacz - utter despair
Paryż	Paris	Gsg: -a<br />adj: paryski
głosowanie	voting, poll	
impreza	party; event, spectacle, show	
nerka	kidney	on jest chory na nerki - he has a kidney problem
pasterz, pasterka	shepherd, shepherdess	
motyw	motive, reason; motif	Gsg: -u
lodowiec	glacier	Gsg: lodowca
szkodnik	pest, vermin	
miś	teddy bear; fake fur	"Gsg: misia, diminutive: misio, misiek<br>teddy bear also sometimes called ""pluśowy miś"""
proces	process; trial	Gsg: -u
pielęgniarz, pielęgniarka	nurse	Npl of pielęgniarz: pielęgniarze
alga	alga	
kusza	crossbow	
sprawca, sprawczyni	perpetrator	Npl of sprawca: sprawcy, Npl of sprawczyni: sprawczynie
czynność	activity, function	
tytoń	tobacco	Gsg: tytoniu
zamieszki	riots, unrest	plural, Gpl: zamieszek
gryzoń	rodent	
wojna światowa	world war	pierwsza/druga wojna światowa - first/second world war
aspiryna	aspirin	
przygoda	adventure	
węzeł	knot, loop, node	Gsg: węzła<br />knot as in a tied knot and as in speed unit
eksces	excess	Gsg: -u
kontener	container (cargo)	Gsg: -a
głaz	boulder, large rock	Gsg: -u
szum (m)	hum, noise	Gsg: -u
bakalie	mixture of dried fruits and nuts	plural - Gpl: bakalii
ochrona	protection; guard	pod ochroną - under protection<br />ochrona przed (+ instrumental) - protection against...<br />ochrona środowiska - environmental protection<br />ochrona przeciwpożarowa - fire protection<br />ochrona zabytków - conservation (of monuments etc)<br />ochrona osobista - personal security<br />pracownik ochrony - security guard
nosorożec	rhinoceros	
bagno	bog, marsh, swamp	
przemysł	industry	Gsg: -u<br />przemysł ciężki - heavy industry<br />przemysł górniczy - mining<br />przemysł samochodowy - automotive industry<br />przemysł spożywczy - food industry
iluminacja	illumination	
przeciwieństwo	contrast, opposition	"Jakie jest przeciwieństwo słowa ""autentyczny""? - What's the opposite of the word ""authentic""?<br />w przeciwieństwie do (+ genitive) - in contrast to..."
gniew	anger, wrath	unieść się gniewem - to flare up
wyznawca, wyznawczyni	believer, follower	Npl of wyznawca: wyznawcy<br>wyznawca islamu - Muslim, follower of Islam
leczenie	cure, treatment, therapy	
pochodzenie	origin, descent	
szaleniec	madman, lunatic, maniac	Gsg: szaleńca
dzieciństwo	childhood	
zabieg	procedure, treatment, operation (medical)	Gsg: -u<br />in medicine, a smaller operation/surgery
tarcza	shield; dial (of clock or telephone); disc (of sun or moon); target	
cukrzyca	diabetes	
frędzel	fringe; tassel	Npl: frędzle, Gpl: frędzli
warga	lip (anat.)	
reklama	advertising, advertisement, commercial	
poprzednik, poprzedniczka	predecessor, forerunner	Npl of poprzednik: poprzednicy
zażalenie, skarga	complaint	złożyć/wnieść zażalenie/skargę na/przeciwko - to make/lodge a complaint about/against
porządek	order, arrangement, sequence	"Gsg: porządku<br />w porządku alfabetycznym - in alphabetical order<br />Also ""order"" as in the opposite of chaos"
Urugwaj	Uruguay	Gsg: -u
pieszy	pedestrian, hiker, backpacker	piesza wycieczka - hike<br />ruch pieszy - pedestrian traffic<br />dlas pieszych - for pedestrians
obudowa	casing, housing	
jeździec	rider, horseman	Gsg: jeźdźca, Npl: jeźdźcy
krawiec, krawcowa	tailor, dressmaker	Gsg of krawiec: krawca, Npl of krawiec: krawcowie; krawcowa declined as a female adjective
kształt	shape, form	Gsg: -u
załamanie	breakdown, collapse; bend, fold; refraction	załamanie nerwowe - nervous breakdown<br />załamanie fal - refraction
fortepian	grand piano	Gsg: -u<br />grać na fortepianie - to play the piano
mięsień	muscle	Gsg: mięśnia
sznurowadło, sznurówka	shoelace	
zboże	corn, cereal, grain	ze zboża - from corn/grain
burda	brawl, row	
głód	hunger	Gsg: głodu<br />głód wiedzy - hunger for knowledge<br />śmierć z głodu - death from starvation<br />umrzeć z głodu - to starve to death
kredyt	credit, loan	Gsg: -u<br />na kredyt - on credit<br />wziąć kredyt - to take a loan
tłumik	silencer, muffler (for cars, guns...)	Gsg: -a
Estonia	Estonia	Gsg: -ii
treść	content(s), essence, substance	zawierać niewiele treści - to lack content<br />treść żołądka - stomach contents
Duńczyk, Dunka	Dane (person)	Npl of Duńczyk: Duńczycy
niezgodność	inconsistency, discrepancy, incompatibility	
budżet	budget	Gsg: -u
paliwo	fuel	
pewność	confidence, certainty	pewność siebie - self confidence<br>z całą pewnością - with all certaintly<br>z pewnością - surely, for certain<br>dla pewności - just to be on the safe side
wynagrodzenie	salary, remuneration	
przebój	force, violence; hit (song)	Gsg: przeboju
ugoda	compromise; agreement	
przyjezdny	visiting (adj); visitor (n)	dla przyjezdnych - for visitors
młodzieniec	young man, youth	Gsg: młodzieńca
Mediolan	Milan	Gsg: -u<br>adj: mediolański
dług, zadłużenie	debt	Gsg of dług: -u
rozdział	chapter, division, allocation	Gsg: -u
Wodnik	Aquarius	być pod znaku Wodnika / być Wodnikiem - to be an Aquarius
szal	shawl, scarf	"Gsg: -a<br />decorative shawl/scarf used by women. See ""szalik"" for scarf as in scarf used during the winter"
przyszłość	future (n)	w [niedalekiej] przyszłości - in the [near] future<br>plany na przyszłość - plans for the future
kolejarz	railwayman	Npl: kolejarze
apel	appeal; assembly, roll call	Gsg: -u<br />zwrócić się z apelem do - to make an appeal to
nadajnik	transmitter	Gsg: -a
metryka	metrics; certificate (e.g. birth, marriage)	metryka urodzenia - birth certificate<br />metryka ślubu - marriage certificate
szkoła podstawowa	primary school	"The first phase (6 years) of the Polish school system preceding the ""gimnazjum""."
malarz, malarka	painter	
szkic	sketch, draft	Gsg: -u
krzyżówka	crossword	rozwiązywać krzyżówkę - to do a crossword
normalność, normalka	normality	normalka = colloquial<br>to normalka - it's nothing new<br>powrót do normalności - return to normal
mina	mine (explosive); facial expression	stroić miny - to pull faces<br />robić dobrą minę do złej gry - to grin and bear it<br />mina lądowa/ziemna - landmine<br />mina przeciwczołgowa - anti-tank mine<br />mina magnetyczna - magnetic mine<br />wykrywacz min - mine detector
hełm	helmet (combat)	Gsg: -u
obiadokolacja	dinner-supper	big meal eaten in the evening
nagranie	recording	
koncentracja	concentration	
Islandczyk, Islandka	Icelander (person)	Npl of Islandczyk: Islandczycy
kwestia	matter, issue, question	Gsg: -ii<br>być kwestią (+ genitive) - to be a question of...
obłuda	hypocrisy, duplicity	
sceptyk	sceptic (n)	
rozrywka	entertainment, amusement	przemysł rozrywkowy - the entertainment industry
nawigacja	navigation	
rubin	ruby	Gsg: -u
waga	weight; importance; scales (for measuring weight)	
dreszcz	shiver, shudder, thrill	Gsg: -u<br />dreszcze - shivers<br />mieć dreszcze - to be shivering, to have the shivers<br />przyprawiać kogoś o dreszcze - to make somebody shiver
łaska	favour, grace, mercy, generosity	być zdany na czyjąś łaskę - to be at somebody's mercy
wydział	department, faculty	Gsg: -u
kult	cult, worship	Gsg: -u<br />kult jednostki - personality cult<br />kult świętych - the worship of saints<br />miejsce kultu - place of worship
mikrofon	microphone	Gsg: -u
fragment	fragment	Gsg: -u
obcas	heel (footwear)	Gsg: -a
wyłącznik	switch (electric)	Gsg: -a
halucynacja	hallucination	
społeczność	community	
ksiądz (ks.)	priest	GAsg: księdza, Vsg: księże, Npl: księża, GApl: księży, Ipl: księżmi
sojusznik	ally (n)	Gsg: -a
kał	excrement, faeces	Gsg: -u
niewydolność	failure, insufficiency (med.)	niewydolność serca - heart failure<br>niewydolność nerek - renal failure<br>niewydolność wątroby - liver failure<br>niewydolność oddechowa - respiratory failure
Tokio	Tokyo	indeclinable<br>adj: tokijski
bogacz, bogaczka	rich person	
rzeź (f)	slaughter, massacre, butchery	bydło na rzeź - beef cattle<br />prowadzić na rzeź - to take to be slaughtered<br />Rzeź Niewiniątek - Massacre of the Innocents
kłamczuch, kłamczucha	liar, fibber	
oddział	department, branch, ward (in hospital); unit, troop	Gsg: -u<br />oddziały prewencji - riot police
eksplozja	explosion	
wieczerza	supper, evening meal	wieczerza wigilijna - Christmas Eve dinner<br>Ostatnia Wieczerza - the Last Supper
knebel	gag (n)	Gsg: knebla
spust	trigger (on weapons)	Gsg: -u
rolki	inline skates	plural<br />jazda na rolkach - inline skating
plama	stain, blot	plama z tłuszczu - fat stain<br />plama na czyimś honorze - a stain on somebody's honour<br />dać plamę - to screw up (colloq.)
baton	chocolate bar	Gsg: -a
wyjazd	departure; journey, trip	Gsg: -u<br />wyjazd służbowy - business trip<br />wyjazd za granicę - trip abroad<br />wyjazd na wieś - trip to the country<br />wyjazd za miasto - trip out of town<br />na wyjeździe - away (from home)
wapno	calcium	
strażak	fireman, firefighter	Npl: strażacy
palec serdeczny	ring finger	
grosz (gr)	grosz; penny (fig.)	Gsg: -a<br />nie mieć ani grosza - to have no money at all, to be penniless<br />za grosze - dirt cheap<br />kosztować grosze - to be dirt cheap
farbowanie	colouring	
kciuk	thumb	Gsg: -a
demon	demon	
działalność	activity	działalność gospodarcza - business activity<br />prowadzić działalność gospodarczą - to run a business
krzyk	scream, shriek, cry	Gsg: -u<br>To ostatni krzyk mody - It's all the rage now<br>i po krzyku - it's all over
przepowiednia, proroctwo	prophecy, prediction	Gsg of przepowiednia: -i
zapora	dam, barrier, obstacle	zapora wodna - water dam<br />zapora drogowa - roadblock
dobroć	goodness, kindness	dobroć Boża - goodness of God
skojarzenie	association, connotation	
opakowanie	packaging, package, container	w ładnym opakowaniu - wrapped nicely<br>w opakowaniu próżniowym - vacuum-packed<br>w oryginalnym opakowaniu - in the original package
kolęda	(Christmas) carol	śpiewanie kolęd - carol singing
tworzywo	material, raw material	tworzywa sztuczne - plastics
odżywka	nutrient	odżywka do włosów - hair-conditioner<br>odżywka dla niemowląt - baby food
litość	mercy	"Also like ""please!"" in ""Please! Don't start nagging me about that again"""
ugrupowanie	group, party, organization	ugrupowania polityczne - political groupings
wspólnik	partner, associate (business)	Gsg: -a
herezja	heresy	
tłum (m)	crowd, throng, flock	Gsg: -u<br>tłumy turystów/kibiców - crowds of tourists/fans<br />w tłumie - in the crowd
dziedzictwo	heritage	
wstążka	ribbon	
upał	heat (hot weather)	Gsg: -u<br />fala upałów - heatwave
odpadki	waste, leftovers, scraps	plural, Gpl: odpadków
rywal, rywalka	rival, competitor	
Morze Bałtyckie, Bałtyk	the Baltic Sea	Gsg of Bałtyk: -u
bratowa, szwagierka	sister-in-law	bratowa = wife of brother<br />szwagierka = sister of husband or wife (also wife of brother-in-law)
kraina	land; region	kraina baśni - fairyland<br />kraina cieni - the land of the dead
Wielki Post	Lent	
dymisja	dismissal; resignation	podawać się do dymisji - to tender one's resignation
inspiracja, natchnienie	inspiration	
Szwed, Szwedka	Swede (person)	Npl of Szwed: Szwedzi
posada	job, post, position	wolna posada - vacancy<br />intratna posada - lucrative position
faza	phase, stage	
pojednanie	reconciliation	
pianino	piano	grać na pianinie - to play the piano
oblicze	countenance, face (literary)	usually figuratively<br />w obliczu (+ genitive) - in the face of...<br />W obliczu prawa wszyscy są równi - All citizens are equal under the law
trolejbus	trolleybus	Gsg: -u
wanilia	vanilla	Gsg: -ii
ograniczenie	limitation, restriction	
popiół	ash	Gsg: popiołu, Lsg: popiele<br />spalić się na popiół - to burn to ashes<br />odradzać się z popiołów - to rise from the ashes<br />popiół wulkaniczny - volcanic ash<br />popioły - ashes
szczypce	tongs, pincers, pliers	plural only, Gpl: szczypiec, Dpl: szczypcom
dziczyzna	game (animal)	
ślusarz	locksmith	
intruz	intruder	Npl: intruzi
wiązać się	to be tied, to be linked, to be bound; to become involved; to bind (vi)	wiązać się z (+ instrumental) - to be linked/connected to...<br />Cukrzyca wiąże się z depresją - Diabetes is linked to depression<br />Atomy węgla wiążą się z tlenem - Carbon atoms bind with oxygen
bambus	bamboo	Gsg: -a (much less frequently -u)
okoliczność	circumstance	
sroka	magpie	
sekta	sect	
pikuś	piece of cake	
religijność	religiousness	
szczątki	remains; wreckage, flotsams, ruins	plural, Gpl: szczątków
prokurator	prosecutor	
duszpasterstwo	priesthood, ministry	
rasizm	racism	Gsg: -u
grillowanie, grill	grilling, barbecue	
skup	purchase (when a business buys from clients) (n)	Gsg: -u
ciąg	course; sequence	Gsg: -u<br />ciąg dalszy - continuation<br />ciąg dalszy nastąpi - to be continued (in TV-series etc)<br />ciąg myśli - train of thought<br />ciąg powietrza - draught<br />w ciągu - in the course of, during<br />w dalszym ciągu - still
strateg	strategist	
trójkąt	triangle	Gsg: -a
wysiłek	effort, exertion	Gsg: -u<br />bez wysiłku - effortlessly<br />robić coś z wysiłkiem - to struggle to do something<br />włożyć w coś wiele wysiłku - to put a lot of effort into something<br />nie szczędzić wysiłków/wysiłku, by/aby... - to spare no effort to...<br />własnym wysiłkiem - by one's own effort
źdźbło	blade (grass)	
bakłażan, oberżyna	eggplant, aubergine	Gsg of bakłażan: -a
zejście	descent; death	
