ruch uliczny	traffic	
efekt uboczny	side effect	
aspekt dokonany	perfective aspect (grammar)	
aspekt niedokonany	imperfective aspect (grammar)	
pokój dwuosobowy	double room	
podróż służbowa	business trip	
wschód słońca	sunrise	o wschodzie słońca - at sunrise
zachód słońca	sunset	o zachodzie słońca - at sunset
zawroty głowy	dizziness, vertigo	
łyżwiarstwo figurowe	figure skating	"also sometimes called ""jazda figurowa na lodzie"""
łyżwiarstwo	skating	
narciarstwo	skiing	narciarstwo zjazdowe - downhill skiing<br />narciarstwo biegowe - cross-country skiing
nabożeństwo	(divine) service	nabożeństwo żałobne - burial/memorial service<br />uczęszczający na nabożeństwa - churchgoer
duchowieństwo	(the) clergy	singular only
dobrodziejstwo	benefit, blessing	
złodziejstwo	theft	
złodziejka	thief, robber	Npl of złodziej: złodzieje, Gpl: złodziei<br>złodziej samochodów - car thief
złodziej	thief, robber	Npl of złodziej: złodzieje, Gpl: złodziei<br>złodziej samochodów - car thief
czarodziej	wizard, sorcerer	Npl: czarodzieje, czarnoksiężnicy
twardziel	tough guy, tough girl	
twardzielka	tough guy, tough girl	
hazardzistka	gambler	Npl of hazardzista: hazardziści
hazardzista	gambler	Npl of hazardzista: hazardziści
maszynista	train driver	Npl: maszyniści
Waszyngton	Washington	Gsg: -u<br>adj: waszyngtoński
badminton	badminton	Gsg: -a
kombinezon	overalls; ski suit	Gsg: -u
kombinacja	combination, mix, blend; scheme	
nominacja	nomination	
nawigacja	navigation	
likwidacja	liquidation, elimination	
eliminacja	elimination	
iluminacja	illumination	
halucynacja	hallucination	
ilustracja	illustration	
inauguracja	inauguration	
imaginacja	imagination	
imigracja	immigration	
wibracja	vibration	
operacja	operation (medical)	
tolerancja	tolerance	
dobranocka	bedtime TV cartoon	
doradca	advisor, counsellor	
dowódca	commander	
dowód	evidence, proof	Gsg: dowodu<br />na dowód czegoś - to prove something<br />w dowód wdzięczności - as a token of gratitude<br />dowód zakupu - proof of purchase<br />dowód osobisty - ID card<br />dowód tożsamości - proof of identity
dowóz	delivery, supply, transportation	Gsg: dowozu
wąwóz	gorge, ravine	Gsg: wąwozu
wywóz	transport; export	Gsg: wywozu<br />wywóz śmieci - waste disposal, garbage collection
wyraz	expression, word	Gsg: -u<br />obcy wyraz - foreign word<br />dać wyraz czemuś (dative) - to express something<br />wyraz twarzy - facial expression<br />bez wyrazu - blank
wykaz	list, statement	Gsg: -u
wykup	repurchase, redemption (money)	Gsg: -u<br />wykup akcji - buyout<br />wykup obligacji - bond redemption
skup	purchase (when a business buys from clients) (n)	Gsg: -u
słup	pillar, column, post	Gsg: -a
dług	debt	Gsg of dług: -u
pług	plough	Gsg: -a<br />pług śnieżny - snowplough
płuco	lung	
słuch	hearing (ability)	Gsg: -u
Włoch	Italian (person)	Npl of Włoch: Włosi
popłoch	panic	Gsg of popłoch: -u
pośpiech	hurry, rush (n)	Gsg: -u<br />w pośpiechu - in haste<br />bez pośpiechu - at leisure, no hurry, no rush
pociecha	comfort, consolation	
politechnika	university of technology	
powierzchnia	surface; area	Gsg: -i<br>powierzchnia wody - water surface<br />utrzymywać się na powierzchni - to keep afloat<br />powierzchnia użytkowa - living space, inhabitable area
nawierzchnia	surface (e.g. road)	Gsg: -i
zwierzchniczka	superior (n)	
zwierzchnik	superior (n)	
wierzchołek	top, summit, peak, apex, vertex	Gsg: wierzchołka
pierścionek	ring (for finger)	Gsg: pierścionka<br />pierścionek zaręczynowy - engagement ring
pierścień	ring	Gsg: pierścienia
sierociniec	orphanage	Gsg: sierocińca
bierzmowanie	confirmation (rel.)	bierzmowanie = Catholic sacrament of confirmation<br />konfirmacja = broader term that also includes Protestant and Jewish confirmation
skrzyżowanie	crossing, intersection, junction	na skrzyżowaniu - in the crossing
przyjmowanie	reception (e.g. doctor's)	e.g. reception at a doctor, or receiving something
przygotowanie	preparation	
przewidywanie	prediction, foresight, anticipation	
przesłuchanie	examination (of witness), interrogation; audition; hearing (before commission)	
przesłanie	message (e.g. of a movie); consignment	
zesłanie	exile, deportation	Zesłanie Ducha Świętego - the descent of the Holy spirit; Pentecost
zebranie	meeting, conference, assembly	
ubranie	clothes, clothing, wear	"the plural form ""ubrania"" is normally used<br />ubranie cywilne - plain clothes<br />ubranie domowe - casual clothes<br />ubranie robocze - protective clothing<br />wieszak na ubranie - dress hanger"
pranie	washing, laundry	
pirania	piranha	Gsg: -ii
ironia	irony	Gsg: -ii<br>ironia losu - irony of fate<br>jak na ironię - ironically
kronika	chronicle, annals	
logika	logic (n)	
mogiła	grave, tomb	Gsg: grobu<br />milczeć jak grób - to be silent as the grave<br />zza grobu - from beyond the grave
magia	magic (n)	Gsg: -ii
malina	raspberry	
makijaż	make-up	Gsg: -u
makieta	model, mock-up	
rakieta	rocket, missile; racket (sports)	
etykieta	label, tag; etiquette	
ankieta	questionnaire	
bankiet	banquet	Gsg: -u
żakiet	jacket (for suit, just for women)	Gsg: -u
bukiet	bouquet	Gsg: -u
budżet	budget	Gsg: -u
żużel	cinder, slag; speedway (motorcycle sport)	Gsg: żużlu
tunel	tunnel	Gsg: -u
trunek	alcoholic drink	Gsg: trunku
trener	trainer, coach	
trenerka	trainer, coach	
krewetka	shrimp, prawn	
ruletka	roulette	rosyjska ruletka - Russian roulette
ulotka	flyer, leaflet	
plotka	piece of gossip, rumour	plotki - gossip
płytka	plate, tile, plaque	
płetwa	fin; flipper	Gpl: płetw<br>płetwa grzbietowa - dorsal fin<br>płetwa rekina - shark fin<br>płetwy - flippers
klątwa	curse; anathema	
klatka	cage; frame (film); chest (anat.)	klatka piersiowa - chest<br />klatka schodowa - staircase, stairwell
klamka	door handle	
kłamca	liar	Npl: kłamcy
kłamczucha	liar, fibber	
kłamczuch	liar, fibber	
łańcuch	chain	Gsg: -a, łańcuszka<br />na łańcuchu - on a chain<br />łańcuch górski - mountain range
łańcuszek	chain	Gsg: -a, łańcuszka<br />na łańcuchu - on a chain<br />łańcuch górski - mountain range
dzbanuszek	pot (for beverages)	Gsg: -a, dzbanka, dzbanuszka<br />dzban = normal<br />dzbanek = smaller<br />dzbanuszek = even smaller
dzbanek	pot (for beverages)	Gsg: -a, dzbanka, dzbanuszka<br />dzban = normal<br />dzbanek = smaller<br />dzbanuszek = even smaller
dzwonek	bell; ringtone	Gsg: dzwonka
członek	member	Gsg of członek: członka<br />członek partii - party member<br />członek załogi - crew member
czosnek	garlic	Gsg: czosnku
proszek	powder; pill	Gsg: proszku<br>proszek do prania - washing powder<br>proszek do pieczenia - baking powder<br>mleko w proszku - powdered milk<br>utrzeć na proszek - to pulverize, to powder<br>proszek przeciwbólowy - pain killer<br>proszek nasenny - sleeping pill
groszek	peas	Gsg: -u, groszku
smoczek	dummy (baby's)	Gsg: smoczka
boczek	bacon	Gsg: -u, boczku
zbocze	slope	
zboże	corn, cereal, grain	ze zboża - from corn/grain
złoża	deposits	Gpl: złóż<br>złoża rudy - ore deposits<br>złoża węgla - coal deposits
kłoda	log, block	spać jak kłoda - to sleep like a log<br />rzucać komuś kłody pod nogi - to put stumbling blocks in somebody's way
błona	membrane	błona bębenkowa - eardrum<br>błona dziewicza - hymen<br />błona pławna - web<br />błona śluzowa - mucous membrane
błoto	mud, dirt	
złoto	gold (n)	kopalnia złota - gold mine<br>gorączka złota - gold rush<br>nie wszystko złoto, co się świeci - all that glitters is not gold<br>osiemnastokaratowe złoto - 18-carat gold
złoty	gold, golden (adj); zloty (currency) (n)	When used about currency usually abbreviated zł<br />złoty medal - gold medal<br />złota rączka - handyman<br />złoty wiek - golden age<br />To kosztuje sto złotych - It costs 100 zloty
łotr	villain	Npl: łotrzy
gofr	waffle	Gsg: -a
por	leek; pore	Gsg: -a
pot	sweat, perspiration	Gsg: -u
płot	fence	"Gsg: -u<br>Usually about simpler types of fences like pale fences. See also ""ogrodzenie"""
płeć	sex, gender	GDLsg: płci, Isg: płcią, Npl: płcie, Gpl: płci
pled	blanket, rug	Gsg: -u
plik	file (computer); bundle	Gsg: -u
bzik	craze	Gsg: -a<br />mieć bzika na punkcie (+ genitive) - to be crazy about...<br />dostać bzika - to go nuts
dzik	boar	
wdzięk	grace	Gsg: -u<br>z wdziękiem - with grace, gracefully<br>wdzięki kobiece - female charms
wrzask	scream, shriek; uproar	Gsg: -u
trzask	crack, slam, bang, snap; crackle 	z trzaskiem - with a bang
krzak	shrub, bush	"Gsg of krzak: -a, Gsg of krzew: -u<br>In the wild, usually ""krzak""<br>""Krzew"" for example in the garden or the park"
kozak	Cossack; daredevil (fig.); high boot for women worn in the winter	Npl of Kozak (people): Kozacy
koza	goat	
kosa	scythe	
rosa	dew	kropla rosy - dewdrop<br />pokryty rosą/wilgotny od rosy - dewy<br />punkt/temperatura rosy - dew point
rola	role; soil	rola tytułowa - title roll<br />to nie gra roli - it doesn't matter<br />na roli - on the land
ropa	pus; oil, crude oil	
pompa	pump; pomp	pompa wodna - water pump<br>pompa paliwowa - fuel pump<br>z pompą - with all the pomp<br>pompka rowerowa - bicycle pump
pomiar	measurement, survey (of land)	Gsg: -u<br />pomiar kartograficzny - cartographic measurement<br />robić pomiary - to take/make measurements, to survey
powiat	county, district (in Poland)	Gsg: -u<br />A Polish administrative district bigger than a gmina but smaller than a województwo
powietrze	air	na (świeżym) powietrzu - in the open air, outdoors<br />na wolnym powietrzu - in the open, outdoors<br />wisieć w powietrzu - to be in the air (fig.)
pośmiertny	posthumous	stężenie pośmiertne - rigor mortis<br />wspomnienie pośmiertne - obituary
podmiot	subject (grammar)	Gsg: -u
przedmiot	object, article, subject, topic	Gsg: -u
przedział	division; compartment (train)	Gsg: -u
przydział	assignment; allocation, allowance; ration	Gsg: -u
arcydzieło	masterpiece	
dzieło	work (of art, literature...)	dzieło sztuki - work of art<br>przystąpić do dzieła - to set to work<br>być dziełem przypadku - to be a coincidence<br>umowa o dzieło - contract for a specific task
działo	gun, cannon	
dział	department, branch, section	Gsg: -u
udział	share (e.g. of company, profits); participation; complicity	Gsg: -u<br />brać udział w (+ locative) - to take part in, to participate in
wydział	department, faculty	Gsg: -u
oddział	department, branch, ward (in hospital); unit, troop	Gsg: -u<br />oddziały prewencji - riot police
rozdział	chapter, division, allocation	Gsg: -u
podział	division, distribution	Gsg: -u<br />podział administracyjny - administrative division
podziw	admiration	Gsg: -u<br>nad podziw - admirably<br>godny podziwu - admirable<br />podziw dla kogoś (genitive) - admiration for/of somebody
podwozie	chassis; undercarriage, landing gear	Gsg: podwozia
dożywocie	life imprisonment	zostać skazanym na dożywocie - to be sentenced to life imprisonment
spożycie	consumption	
zdobycie	capture, seizure, accquisition	
zdobywca	conqueror, winner	
nabywca	purchaser, buyer	
nadawca	sender	
sprawca	perpetrator	Npl of sprawca: sprawcy, Npl of sprawczyni: sprawczynie
sprawdzian	test, quiz	Gsg: -u
współudział	participation, complicity (in a crime)	Gsg: -u
żółtodziób	rookie, greenhorn	Gsg: zółtodzioba, Npl: żółtodzioby
oględziny	examination, inspection	plural, Gpl: oględzin
oświadczyny	proposal (of marriage)	plural, Gpl: oświadczyn
oświadczenie	statement, declaration	wydać oświadczenie dla prasy - to issue a press statement
doświadczenie	experience; experiment	brak doświadczenia - inexperience<br />mieć doświadczenie w (+ locative) - to be experienced in...<br />z doświadczenia - from experience<br />doświadczenie na (+ locative) - experiment on...
zaświadczenie	certificate, attestation	
świadczenie	rendition (of service), benefit, provision	
milczenie	silence	
uczczenie	celebrating; celebration	
uszczerbek	detriment, damage, injury	Gsg: uszczerbku<br />z uszczerbkiem dla zdrowia - to the detriment of one's health<br />bez uszczerbku dla zdrowia - without detriment to one's health<br />doznać uszczerbku - to suffer damage<br />nie przynosić uszczerbku - to bring no harm
szczebel	rung, level	Gsg: szczebla, Gpl: szczebli<br>piąć się po szczeblach kariery - to move up the ladder
szkielet	skeleton; framework	Gsg: -u
cukierek	sweet (candy)	Gsg: cukierka
cukiernia	cake shop	
czereśnia	cherry	Gsg: -i, -i<br>czereśnia = sweet<br />wiśnia = sour
chrześniak	godson	Npl of chrześniak: chrześniacy
chrześniaczka	goddaughter	
chrześcijanka	Christian (n)	Npl of chrześcijanin: chrześcijanie
chrześcijanin	Christian (n)	Npl of chrześcijanin: chrześcijanie
chrześcijaństwo	Christianity	
przeciwieństwo	contrast, opposition	"Jakie jest przeciwieństwo słowa ""autentyczny""? - What's the opposite of the word ""authentic""?<br />w przeciwieństwie do (+ genitive) - in contrast to..."
przekleństwo	swearword, curse	
przestępstwo	crime, criminal offence	
zastępstwo	substitution, replacement	w zastępstwie kogoś - substituting for somebody
następstwo	aftermath, after-effect	w następstwie (+ genitive) - as a result of... / in the aftermath of...
następca	successor	następca tronu - heir to the throne
następczyni	successor	następca tronu - heir to the throne
nadawczyni	sender	
znawczyni	expert, authority, connoisseur	znawca (+ genitive) - expert in/on...<br />znawca przedmiotu - expert in a subject<br />okiem znawcy - with an expert eye
wyznawczyni	believer, follower	Npl of wyznawca: wyznawcy<br>wyznawca islamu - Muslim, follower of Islam
wybawczyni	saviour	Npl of wybawca: wybawcy
zwycięzczyni	winner, champion, victor	
zwycięzca	winner, champion, victor	
zwycięstwo	victory, triumph	zwycięsto nad (+ instrumental) - victory over...
zwiastun	trailer (film); courier; herald, harbinger	Gsg: -a
zawias	hinge	Gsg: -u<br>wyjąć drzwi z zawiasów - to unhinge a door
nawias	bracket, parenthesis	Gsg: -u<br />w nawiasie - in brackets<br />nawias okrągly - round bracket<br />nawias kwadratowy - square bracket<br />nawias klamrowy - brace bracket
nabiał	dairy products, egg products	no plural, Gsg: -u
namysł	thought, consideration	Gsg: -u<br />po namyśle - on reflection<br />bez namysłu - without much thinking<br />Potrzebuję czasu do namysłu - I need time to think it over
umysł	mind, intellect	Gsg: -u, LVsg: umyśle
zmysł	sense; senses, consciousness	Gsg: -u<br />zmysł węchu - sense of smell<br />być przy zdrowych zmysłach - to be in one's right senses<br />postradać zmysły - to go insane<br />utrata zmysłów - insanity
zysk	profit, gain; benefit	Gsg: -u<br>przynosić zysk - to yield a profit<br>sprzedawać z zyskiem - to sell at a profit<br>spadek zysków - fall in profits
dysk	disc, discus (sports, anatomy)	Gsg: -u
pysk	snout, mug, muzzle (of animal)	Gsg: -a, -a<br />colloquially also used about a human's face
połysk	luster, gloss	Gsg: -u
pocisk	bullet, projectile	Gsg: -u
nacisk	pressure, strain, stress	Gsg: -u
napis	inscription, caption	Gsg: -u
zapis	record, recording; notation; bequest	Gsg: -u
zapas	stock, reserve, hoard	Gsg: -u<br />zapas towaru - stock-in-trade<br />zapas żelazny - iron ration<br />mieć coś w zapasie - to have something in stock<br />na zapas - for the future<br />robić zapasy wody - to stock water
zapał	enthusiasm	Gsg: -u, -u<br />zapał do pracy - enthusiasm for work<br />z zapałem - enthusiastically
zawał	infarct	Gsg: -u<br />
kawał	piece, chunk (large); joke, trick	Gsg: -u
kawałek	bit, piece	Gsg: kawałka<br>na kawałi - in/to pieces<br>w jednym kawałku - in one piece
kwasek	acid	Gsg: -u<br />kwas/kwasek cytrynowy - citric acid<br />kwas siarkowy - sulphuric acid<br />kwas tłuszczowy - fatty acid
klasyk	classic; classic author	Gsg: -a
Meksyk	Mexico	Gsg: -u
Meksykanin	Mexican (person)	Npl of Meksykanin: Meksykaninie
Meksykanka	Mexican (person)	Npl of Meksykanin: Meksykaninie
Afrykanka	African (person)	Npl of Afrykanin/Afrykańczyk: Afrykanie/Afrykańczycy
Marokanka	Moroccan (person)	
Maltanka	Maltese (person)	Npl of Maltańczyk: Maltańczycy
filiżanka	cup, cupful	
firanka	curtain	"light curtain (often more or less transparent) for decoration<br />See also ""zasłona"""
finanse	finance(s)	plural, Gpl: finansów
bilans	balance (econ.)	Gsg: -u
bilard	billiards	Gsg: -u
bękart	bastard	Npl: bękarty
wędkarz	angler	Npl: wędkarze
wędka	fishing rod	
wydma	dune	ruchome wydmy - shifting dunes
wyrwa	hole; breach (in wall)	wyrwa po bombie - shell hole
łyżwa	skate (n)	
dyżur	duty	Gsg: -u
pazur	claw	Gsg: -a
pracuś	workaholic	
pikuś	piece of cake	
psikus	joke, prank	Gsg: -a<br>zrobić komuś psikusa - to play a practical joke on somebody
dzikus	savage, barbarian	
wirus	virus	Gsg: -a
piorun	thunderbolt, lightning	Gsg: -a
pióro	feather; feather pen	
pismo	script; writing; handwriting; letter; magazine	Lsg: piśmie<br />pismo techniczne - lettering<br />na piśmie - in writing<br />Pismo Święte - the Scriptures
pasmo	strand, streak, thread; mountain range (~ górskie)	pasmo górskie - mountain range<br />pasmo nieszczęść - streak of bad luck<br />pasmo sukcesów - winning streak, lucky streak<br />pasmo dymu - wisp of smoke
hasło	motto, slogan; password, keyword	wykaz haseł - glossary<br />pod hasłem... - under the banner of...
kasyno	casino	
kolano	knee	po kolana w... - knee-deep in...<br />sukienka do kolan - knee-length dress<br />buty do kolan - knee-high boots<br />siedzieć komuś na kolanach - to sit on somebody's lap
komandos	commando, ranger	
romans	romance, love affair	Gsg: -u
rewanż	revenge; rematch, return match; return service	Gsg: -u<br />w rewanżu za coś - in return for something
rewers	reverse (e.g. on coin or medal), back; (borrowing) slip	Gsg: -u<br>na rewersie - on the reverse side
refleks	reflex, reflection	Gsg: -u
prefiks	prefix (grammar)	Gsg: -u, przedrostka
pretekst	pretext, excuse	Gsg: -u<br />pod pretekstem (+ genitive) - under the pretext of...
protest	protest (n)	Gsg: -u
proces	process; trial	Gsg: -u
procesja	procession	
presja	pressure (in a situation)	"see ""ciśnienie"" for pressure as in physical pressure<br />wywierać presję na kogoś - to put pressure on somebody<br />pod presją - under pressure"
represja	repression	
depresja	depression	
herezja	heresy	
geodezja	surveying, geodesy	
Indonezja	Indonesia	
Indonezyjka	Indonesian (person)	Npl of Indonezyjczyk: Indonezyjczycy
Indonezyjczyk	Indonesian (person)	Npl of Indonezyjczyk: Indonezyjczycy
Malezyjczyk	Malaysian (person)	Npl of Malezyjczyk: Malezyjczycy
Kanadyjczyk	Canadian (person)	Npl of Kanadyjczyk: Kanadyjczycy
Kanadyjka	Canadian (person)	Npl of Kanadyjczyk: Kanadyjczycy
mandarynka	mandarine	
margaryna	margarine	
magazyn	magazine	Gsg: -u<br>magazine as in warehouse/storehouse or periodical
megafon	megaphone	Gsg: -u
metafora	metaphor	Gsg: -i
metabolizm	metabolism	Gsg: -u
kataklizm	cataclysm	Gsg: -u
kapitalizm	capitalism	Gsg: -u
optymizm	optimism	Gsg: -u
pesymizm	pessimism	Gsg: -u
egoizm	egoism	Gsg: -u
rasizm	racism	Gsg: -u
faszyzm	fascism	Gsg: -u
narcyzm	narcissism	Gsg: -u
sarkazm	sarcasm	Gsg: -u
warkocz	plait, braid	
warkoczyk	plait, braid	
narkotyk	narcotic	Gsg: -u<br>handel narkotykami - drug traffic
nikotyna	nicotine	
doktryna	doctrine	
witryna	show window, display window	
wątroba	liver	Liver as in the organ. Liver as in food = wątróbka.
choroba	illness, disease	choroba morska - seasickness<br />choroba popromienna - radiation sickness<br />choroba serca - heart disease<br />choroba umysłowa - mental illness<br />choroba zakaźna - infectious illness, contagious disease<br />z powodu choroby - due to illness
cholera	cholera	
uchodźca	refugee	Npl: uchodźcy<br />obóz dla uchodźców - refugee camp<br />uchodźca polityczny - political refugee
uchodźczyni	refugee	Npl: uchodźcy<br />obóz dla uchodźców - refugee camp<br />uchodźca polityczny - political refugee
wychowawczyni	educator, tutor, carer, counselor	e.g. class tutor/form teacher in school or nursery school teacher
wychowawca	educator, tutor, carer, counselor	e.g. class tutor/form teacher in school or nursery school teacher
wychowanka	foster child; alumnus	Npl of wychowanek: wychowankowie
wychowanek	foster child; alumnus	Npl of wychowanek: wychowankowie
wychowanie	upbringing, parenting; breeding; education	wychowanie fizyczne - physical education
zachowanie	behaviour	
farbowanie	colouring	
parkowanie	parking	
nurkowanie	diving	
narwaniec	hothead	Npl: narwańcy
nagranie	recording	
zagranie	play, move (in games) (n)	
zagranica	foreign countries, abroad	wrócić z zagranicy - to return from abroad<br>kontakty z zagranicą - international contacts
granica	border, boundary	Jadę za granicę (accusative) - I will go abroad<br />Jestem za granicą (instrumental) - I'm abroad
gaśnica	(fire-)extinguisher	
źrenica	pupil (of eye)	
średnica	diameter	
średnik	semicolon	
trądzik	acne	Gsg: -u, singular only<br>Miał problemy z trądzikiem - He had problems with acne
budzik	alarm clock	Gsg: -a
guzik	button	Gsg: -a
unik	evasion, avoidance, dodge	Gsg: -u<br>zrobić unik przed (+ instrumental) - to dodge...
unikat	unique object, rarity	Gsg: -a
komunikat	communication, dispatch	Gsg: -u
komunizm	communism	Gsg: -u
komunia	Holy Communion	Gsg: -ii
komedia	comedy	Gsg: -ii
komenda	command; headquarters	
legenda	legend	
weranda	veranda, porch	
wersalka	sofa bed	
normalka	normality	normalka = colloquial<br>to normalka - it's nothing new<br>powrót do normalności - return to normal
formacja	formation	
farmacja	pharmacy (pharmaceutics)	
karnacja	skin, complexion	
karnawał	carnival	Gsg: -u
krawat	tie (necktie)	Gsg: -a
dramat	drama	Gsg: -u
granat	grenade; pomegranate; garnet; navy blue colour	Gsg: -u
grunt	ground, land, soil; primer	Gsg: -u<br>grunt to... - the most important thing is...<br>w gruncie rzeczy - in fact<br>stać na twadym gruncie - to be on firm ground
gruz	rubble	"Gsg: -u<br />legnąć w gruzach - to be reduced to rubble, to come to nothing (plans)<br />""gruzy"" can also mean ""ruins"""
guz	bump; tumour	Gsg: -a<br />nabić sobie guza - to get a bump<br />szukać guza - to look for trouble
luz	room (free space); free time; ease (colloq.); clearance, play (technical)	Gsg: -u<br>na luzie - fancy-free, laid-back
żuk	beetle	
łuk	curve, bend, arch, bow	"Gsg: -u<br />Also the weapon ""bow"""
łyk	swallow, gulp (n)	Gsg: -u<br />pociągnąć łyk (+ genitive) - to take a gulp of...
Byk	Taurus	być pod znaku Byka / być Bykiem - to be a Taurus
ryk	roar, rumble	Gsg: -u
ryj	snout, mug, muzzle (of animal)	Gsg: -a, -a<br />colloquially also used about a human's face
raj	paradise	Gsg: -u
rój	swarm	Gsg: roju<br />rój pszczół - beehive
ród	family, clan, line; origin, descent	Gsg: rodu<br />ród szlachecki - noble family<br />ród królewski - royal family
rów	ditch, trench	Gsg: rowu
żółw	turtle, tortoise	Gsg: żółwia, Npl: żółwie, Gpl: żółwi
żyła	vein (anat. or geol.); skinflint (colloq.)	żyła złota - gold mine (figuratively)<br />podciąć sobie żyły - to slit one's wrists
pył	dust, powder	Gsg: -u<br />pył kosmiczny - space dust<br />pył wulkaniczny - volcanic dust
upał	heat (hot weather)	Gsg: -u<br />fala upałów - heatwave
supeł	knot	Gsg: supła<br />zawiązywać supeł - to tie a knot
kubeł	bucket	Gpl of wiadro: wiader, Gsg of kubeł: kubła<br />wiaderko = small bucket
kufer	chest, trunk	Gsg: kufra
skuter	scooter	Gsg: -a
skutek	effect, result	Gsg: skutku<br />skutek odwrotny od zamierzonego - opposite effect<br />skutek oboczny - side effect<br />nie odnieść skutku - to come to nothing, to have no effect<br />bez skutku - to no effect<br />na skutek (+ genitive) - as a result of<br />
smutek	sadness, sorrow	Gsg: -u
sutek	nipple	Gsg: sutka
stek	steak	Gsg: -u
ster	rudder	Gsg: -u<br>u steru/pod sterami - at the helm
sfera	sphere	sfera klimatyczna - climatic zone<br />sfera podzwrotnikowa - subtropical zone<br />sfera wpływów - sphere of influence<br />wyższe/niższe sfery - upper/lower classes
afera	scandal, swindle	
alergia	allergy	Gsg: -ii<br>mieć alergię na (+ accusative) - to be allergic to...
skleroza	sclerosis	mieć sklerozę - to be senile; to be forgetful (colloq.)
sierota	orphan	
starosta	district governor; foreman	"Npl: starostowie<br>governor of Polish ""powiat"""
starość	old age	
mądrość	wisdom	ząb mądrości - wisdom tooth
jądro	kernel, core, nucleus; testicle	Gpl: jąder
mydło	soap	mydło w płynie - liquid soap
bydło	cattle	singular only
bydlę	beast, animal; brute (fig.)	Npl: bydlęta
Żyd	Jew, Jewess	Npl of Żyd: Żydzi
ląd	land	Gsg: -u<br />ląd stały/suchy - mainland<br />schodzić na ląd - to go ashore (movement)<br />wiatr od lądu - weather offshore<br />na lądzie - ashore (no movement)
sąd	court (of law); trial; court house; judgment	Gsg: -u<br />sąd polowy/wojenny - court martial<br />Sąd Najwyższy - The Supreme Court<br />Sąd Ostateczny - The Last Judgment<br />podać kogoś do sądu - to take somebody to court
sad	orchard	Gsg: -u
ład	order, orderliness	Gsg: -u<br />doprowadzić coś do ładu - to put something in order<br />dojść z kimś do ładu - to come to terms with somebody<br />bez ładu i składu - chaotically<br />mówić bez ładu i składu - to ramble, to speak incoherently
jad	venom, poison	Gsg: -u<br />jad węża - snake venom
jazz	jazz	Gsg: -u -u
zjazd	convention, conference; downhill ride; exit (from highway)	Gsg: -u, Lsg: zjeździe
dojazd	drive, access (road); approach	Gsg: -u
wyjazd	departure; journey, trip	Gsg: -u<br />wyjazd służbowy - business trip<br />wyjazd za granicę - trip abroad<br />wyjazd na wieś - trip to the country<br />wyjazd za miasto - trip out of town<br />na wyjeździe - away (from home)
najazd	invasion	Gsg of najazd: -u
napad	assault; attack; fit; outburst	Gsg: -u<br>napad na bank - bank robbery<br>napad rabunkowy - robbery<br>napad kaszlu - coughing fit
wypad	excursion, outing, sally; foray	Gsg: -u<br />wypad za miasto - trip out of town<br />wypad na terytorium nieprzyjaciela - foray into enemy teritory
wypadek	accident, incident; event, occurrence	Gsg: -u<br />wypadek drogowy/samochodowy - car/road accident<br />wypadek przy pracy - accident at work<br />nagły wypadek - emergency<br />na wypadek (+ genitive) - in case of...<br />w nagłym wypadku<br />w najlepszym/najgorszym wypadku - at best/worst<br />w przeciwnym wypadku - otherwise
upadek	fall, decline, collapse	Gsg: upadku
spadek	fall, decline; inheritance, heritage; declivity, slope	Gsg: spadku
spodek	saucer	Gsg: spodka<br />latający spodek - flying saucer
środek	middle, centre, inside; means, measure; remedy	Gsg: środka<br />środki ochrony - means of protection (security measures)<br />na środku pokoju - in the middle of the room<br />w środku (+ genitive) - in the middle of...<br />od środka - from inside<br />środki do życia - livelihood<br />wszelkimi środkami - by all means necessary
przodek	ancestor	Npl: przodkowie
porządek	order, arrangement, sequence	"Gsg: porządku<br />w porządku alfabetycznym - in alphabetical order<br />Also ""order"" as in the opposite of chaos"
rozsądek	sense, reason	Gsg: rozsądku<br />zdrowy rozsądek - common sense
zdrowy rozsądek	common sense	
Nowy Jork	New York	Genitive: Nowego Jorku<br />adj: nowojorski
Nowy Rok	New Year's Day	w Nowy Rok - on New Year's Day
wyrok	sentence, verdict, judgment	Gsg: -u
wzrok	eyesight, vision, look, gaze	Gsg: -u<br />stracić wzrok/odzyskać wzrok - to lose/regain one's sight<br />mieć dobry/słaby wzrok - to have good/poor eyesight<br />badać wzrokiem - to scrutinize<br />mieć sokoli wzrok - to be eagle-eyed<br />
wzlot	ascent (flying)	Gsg: -u<br />wzloty i upadki - ups and downs (figuratively)
wylot	outlet, exit, escape; muzzle; departure (by air)	Gsg: -u<br />na wylot - through<br />Kula przebiła ścianę na wylot - The bullet went through the wall
walor	value; quality, virtue	Gsg: -u<br />walory artystyczne - artistic merit<br />walory smakowe - taste<br />walor nowości - novelty value<br />walory - securities (financial)
zator	blockage, congestion, hold-up	Gsg: -u
autor	author, writer, originator	
autokar	coach, tourist bus	Gsg: -u
zatoka	bay, gulf; sinus (anat.)	Zatoka Botnicka - Gulf of Bothnia
zwłoka	delay	
zwyżka	rise (e.g. in prices) (n)	Especially in economy
zniżka	discount, rebate	Gsg: -u
nitka	thread, strand	nitka dentystyczna - dental floss
natka	parsley (green part)	
chatka	cabin, hut, cottage	
chata	cabin, hut, cottage	
cnota	virtue	
nuta	note (music)	nuty = score
huta	foundry, mill	huta stali - steelworks<br />huta szkła - glassworks
butla	large bottle, cylinder (for gas)	
